datafile_id,sequencing_id,submitter_id,data_type,data_category,data_format,file_name,file_size,md5sum,file_path,node
Quartet_RNA_BGI_BGI2000_PolyA_BGI_SampleB_3_20200618_CleanData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_BGI_SampleB_3_20200618,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_BGI_SampleB_3_20200618_CleanData_R1.fastq.gz,8586851018 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_BGI_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_BGI_SampleB_3_20200618_CleanData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_BGI_SampleB_3_20200618_CleanData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_BGI_SampleB_3_20200618,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_BGI_SampleB_3_20200618_CleanData_R2.fastq.gz,8715373583 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_BGI_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_BGI_SampleB_3_20200618_CleanData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_CleanData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_CleanData_R1.fastq.gz,6804715041 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_CleanData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_CleanData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_CleanData_R2.fastq.gz,7174396598 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_CleanData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_CleanData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_CleanData_R1.fastq.gz,7522775375 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_CleanData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_CleanData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_CleanData_R2.fastq.gz,7831806251 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_CleanData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_CleanData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_CleanData_R1.fastq.gz,7869124035 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_CleanData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_CleanData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_CleanData_R2.fastq.gz,8130055441 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_CleanData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_CleanData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_CleanData_R1.fastq.gz,7801247762 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_CleanData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_CleanData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_CleanData_R2.fastq.gz,8122553116 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_CleanData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_CleanData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_CleanData_R1.fastq.gz,7123163467 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_CleanData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_CleanData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_CleanData_R2.fastq.gz,7462482228 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_CleanData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_CleanData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_CleanData_R1.fastq.gz,7459029597 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_CleanData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_CleanData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_CleanData_R2.fastq.gz,7768286834 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/CleanData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_CleanData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_RawData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_RawData_R1.fastq.gz,7490254980 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_RawData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_RawData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_RawData_R2.fastq.gz,7887842601 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_1_20200612_RawData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_RawData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_RawData_R1.fastq.gz,8268716425 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_RawData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_RawData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_RawData_R2.fastq.gz,8607860149 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_2_20200612_RawData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_RawData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_RawData_R1.fastq.gz,8620772993 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_RawData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_RawData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_RawData_R2.fastq.gz,8910482162 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleA_3_20200612_RawData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_RawData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_RawData_R1.fastq.gz,8576231515 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_RawData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_RawData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_RawData_R2.fastq.gz,8930283742 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_1_20200612_RawData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_RawData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_RawData_R1.fastq.gz,7849701436 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_RawData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_RawData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_RawData_R2.fastq.gz,8221515077 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_2_20200612_RawData_R2.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_RawData_R1.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_RawData_R1.fastq.gz,8216415238 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_RawData_R1.fastq.gz,
Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_RawData_R2.fastq.gz,sequence_Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_RawData_R2.fastq.gz,8555211495 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_BGI2000_VAZ_RNA/RawData/Quartet_RNA_BGI_BGI2000_PolyA_VAZ_SampleB_3_20200612_RawData_R2.fastq.gz,
Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_1_20200602_CleanData_R1.fastq.gz,sequence_Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_1_20200602,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_1_20200602_CleanData_R1.fastq.gz,4694808897 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_NovaSeq_ABC_RNA/CleanData/Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_1_20200602_CleanData_R1.fastq.gz,
Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_1_20200602_CleanData_R2.fastq.gz,sequence_Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_1_20200602,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_1_20200602_CleanData_R2.fastq.gz,4751272553 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_NovaSeq_ABC_RNA/CleanData/Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_1_20200602_CleanData_R2.fastq.gz,
Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_2_20200602_CleanData_R1.fastq.gz,sequence_Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_2_20200602,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_2_20200602_CleanData_R1.fastq.gz,4232234512 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_NovaSeq_ABC_RNA/CleanData/Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_2_20200602_CleanData_R1.fastq.gz,
Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_2_20200602_CleanData_R2.fastq.gz,sequence_Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_2_20200602,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_2_20200602_CleanData_R2.fastq.gz,4319868853 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_NovaSeq_ABC_RNA/CleanData/Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_2_20200602_CleanData_R2.fastq.gz,
Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_3_20200602_CleanData_R1.fastq.gz,sequence_Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_3_20200602,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_3_20200602_CleanData_R1.fastq.gz,4075774947 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_NovaSeq_ABC_RNA/CleanData/Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_3_20200602_CleanData_R1.fastq.gz,
Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_3_20200602_CleanData_R2.fastq.gz,sequence_Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_3_20200602,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_3_20200602_CleanData_R2.fastq.gz,4178953177 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_NovaSeq_ABC_RNA/CleanData/Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleA_3_20200602_CleanData_R2.fastq.gz,
Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_1_20200602_CleanData_R1.fastq.gz,sequence_Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_1_20200602,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_1_20200602_CleanData_R1.fastq.gz,4215505198 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_NovaSeq_ABC_RNA/CleanData/Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_1_20200602_CleanData_R1.fastq.gz,
Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_1_20200602_CleanData_R2.fastq.gz,sequence_Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_1_20200602,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_1_20200602_CleanData_R2.fastq.gz,4424019133 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_NovaSeq_ABC_RNA/CleanData/Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_1_20200602_CleanData_R2.fastq.gz,
Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_2_20200602_CleanData_R1.fastq.gz,sequence_Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_2_20200602,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_2_20200602_CleanData_R1.fastq.gz,3942741928 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_NovaSeq_ABC_RNA/CleanData/Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_2_20200602_CleanData_R1.fastq.gz,
Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_2_20200602_CleanData_R2.fastq.gz,sequence_Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_2_20200602,Quartet_RNA_Project,Unaligned Reads,RNA-seq,FASTQ,Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_2_20200602_CleanData_R2.fastq.gz,4093727708 ,,oss://chinese-quartet/quartet-storage-data/RNA_seq/PolyA_NovaSeq_ABC_RNA/CleanData/Quartet_RNA_ILM_NovaSeq_PolyA_ABC_SampleB_2_20200602_CleanData_R2.fastq.gz,
