datafile_id,sequencing_id,submitter_id,data_type,data_category,data_format,file_name,file_size,md5sum,file_path,node
HiseVsXten_XTen_A_1_R2.fastq.gz,sequence_HiseVsXten_XTen_A_1,Hiseq2500.vs.Xten,Unaligned Reads,RNA-seq,FASTQ,,,,,
HiseVsXten_XTen_A_2_R2.fastq.gz,sequence_HiseVsXten_XTen_A_2,Hiseq2500.vs.Xten,Unaligned Reads,RNA-seq,FASTQ,,,,,
HiseVsXten_XTen_A_3_R2.fastq.gz,sequence_HiseVsXten_XTen_A_3,Hiseq2500.vs.Xten,Unaligned Reads,RNA-seq,FASTQ,,,,,
HiseVsXten_Hiseq_B_1_R2.fastq.gz,sequence_HiseVsXten_Hiseq_B_1,Hiseq2500.vs.Xten,Unaligned Reads,RNA-seq,FASTQ,,,,,
HiseVsXten_Hiseq_B_2_R2.fastq.gz,sequence_HiseVsXten_Hiseq_B_2,Hiseq2500.vs.Xten,Unaligned Reads,RNA-seq,FASTQ,,,,,
HiseVsXten_Hiseq_B_3_R2.fastq.gz,sequence_HiseVsXten_Hiseq_B_3,Hiseq2500.vs.Xten,Unaligned Reads,RNA-seq,FASTQ,,,,,
HiseVsXten_XTen_B_1_R2.fastq.gz,sequence_HiseVsXten_XTen_B_1,Hiseq2500.vs.Xten,Unaligned Reads,RNA-seq,FASTQ,,,,,
HiseVsXten_XTen_B_2_R2.fastq.gz,sequence_HiseVsXten_XTen_B_2,Hiseq2500.vs.Xten,Unaligned Reads,RNA-seq,FASTQ,,,,,
HiseVsXten_XTen_B_3_R2.fastq.gz,sequence_HiseVsXten_XTen_B_3,Hiseq2500.vs.Xten,Unaligned Reads,RNA-seq,FASTQ,,,,,
EsophagusCancer_A_1_R1.fastq.gz,sequence_EsophagusCancer_A_1,Esophagus_Cancer,Unaligned Reads,RNA-seq,FASTQ,WGC069855-1281_combined_fasq_1P.gz,3507829014 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Esophagus_Cancer/WGC069855-1281_combined_fasq_1P.gz,
EsophagusCancer_B_1_R1.fastq.gz,sequence_EsophagusCancer_B_1,Esophagus_Cancer,Unaligned Reads,RNA-seq,FASTQ,WGC069856-1282_combined_fasq_1P.gz,3213075472 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Esophagus_Cancer/WGC069856-1282_combined_fasq_1P.gz,
EsophagusCancer_A_1_R2.fastq.gz,sequence_EsophagusCancer_A_1,Esophagus_Cancer,Unaligned Reads,RNA-seq,FASTQ,WGC069855-1281_combined_fasq_2P.gz,3686637333 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Esophagus_Cancer/WGC069855-1281_combined_fasq_2P.gz,
EsophagusCancer_B_1_R2.fastq.gz,sequence_EsophagusCancer_B_1,Esophagus_Cancer,Unaligned Reads,RNA-seq,FASTQ,WGC069856-1282_combined_fasq_2P.gz,3384151509 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Esophagus_Cancer/WGC069856-1282_combined_fasq_2P.gz,
LungCancer_A_1_R1.fastq.gz,sequence_LungCancer_A_1,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_A1_fasq_1P.gz,4323125867 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_A1_fasq_1P.gz,
LungCancer_A_2_R1.fastq.gz,sequence_LungCancer_A_2,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_A3_fasq_1P.gz,4682354408 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_A3_fasq_1P.gz,
LungCancer_A_3_R1.fastq.gz,sequence_LungCancer_A_3,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_A5_fasq_1P.gz,4437055098 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_A5_fasq_1P.gz,
LungCancer_A_4_R1.fastq.gz,sequence_LungCancer_A_4,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_A7_fasq_1P.gz,5773980894 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_A7_fasq_1P.gz,
LungCancer_B_1_R1.fastq.gz,sequence_LungCancer_B_1,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B2_fasq_1P.gz,4515844225 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B2_fasq_1P.gz,
LungCancer_B_2_R1.fastq.gz,sequence_LungCancer_B_2,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B4_fasq_1P.gz,5452985150 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B4_fasq_1P.gz,
LungCancer_B_3_R1.fastq.gz,sequence_LungCancer_B_3,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B6_fasq_1P.gz,4650152270 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B6_fasq_1P.gz,
LungCancer_B_4_R1.fastq.gz,sequence_LungCancer_B_4,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B8_fasq_1P.gz,4000979640 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B8_fasq_1P.gz,
LungCancer_B_5_R1.fastq.gz,sequence_LungCancer_B_5,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B9_fasq_1P.gz,4553448726 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B9_fasq_1P.gz,
LungCancer_B_6_R1.fastq.gz,sequence_LungCancer_B_6,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B10_fasq_1P.gz,4000979640 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B10_fasq_1P.gz,
LungCancer_A_1_R2.fastq.gz,sequence_LungCancer_A_1,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_A1_fasq_2P.gz,4790508610 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_A1_fasq_2P.gz,
LungCancer_A_2_R2.fastq.gz,sequence_LungCancer_A_2,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_A3_fasq_2P.gz,5298655208 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_A3_fasq_2P.gz,
LungCancer_A_3_R2.fastq.gz,sequence_LungCancer_A_3,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_A5_fasq_2P.gz,4696979101 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_A5_fasq_2P.gz,
LungCancer_A_4_R2.fastq.gz,sequence_LungCancer_A_4,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_A7_fasq_2P.gz,6321592325 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_A7_fasq_2P.gz,
LungCancer_B_1_R2.fastq.gz,sequence_LungCancer_B_1,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B2_fasq_2P.gz,5111524105 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B2_fasq_2P.gz,
LungCancer_B_2_R2.fastq.gz,sequence_LungCancer_B_2,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B4_fasq_2P.gz,6110058774 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B4_fasq_2P.gz,
LungCancer_B_3_R2.fastq.gz,sequence_LungCancer_B_3,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B6_fasq_2P.gz,4925342456 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B6_fasq_2P.gz,
LungCancer_B_4_R2.fastq.gz,sequence_LungCancer_B_4,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B8_fasq_2P.gz,4456199643 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B8_fasq_2P.gz,
LungCancer_B_5_R2.fastq.gz,sequence_LungCancer_B_5,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B9_fasq_2P.gz,5051614654 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B9_fasq_2P.gz,
LungCancer_B_6_R2.fastq.gz,sequence_LungCancer_B_6,Lung_Cancer,Unaligned Reads,RNA-seq,FASTQ,FUSCC_LC_B10_fasq_2P.gz,4456199643 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Lung_Cancer/FUSCC_LC_B10_fasq_2P.gz,
NovaSeq_BRI_A_1_R1.fastq.gz,sequence_NovaSeq_BRI_A_1,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-A-01_L4_305305_fastq_1P.gz,3996506087 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-A-01_L4_305305_fastq_1P.gz,
NovaSeq_BRI_A_2_R1.fastq.gz,sequence_NovaSeq_BRI_A_2,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-A-02_L4_311311_fastq_1P.gz,5335386606 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-A-02_L4_311311_fastq_1P.gz,
NovaSeq_BRI_A_3_R1.fastq.gz,sequence_NovaSeq_BRI_A_3,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-A-03_L4_317317_fastq_1P.gz,4042692993 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-A-03_L4_317317_fastq_1P.gz,
NovaSeq_BRI_B_1_R1.fastq.gz,sequence_NovaSeq_BRI_B_1,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-B-01_L4_306306_fastq_1P.gz,3043091783 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-B-01_L4_306306_fastq_1P.gz,
NovaSeq_BRI_B_2_R1.fastq.gz,sequence_NovaSeq_BRI_B_2,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-B-02_L4_312312_fastq_1P.gz,4030049071 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-B-02_L4_312312_fastq_1P.gz,
NovaSeq_BRI_B_3_R1.fastq.gz,sequence_NovaSeq_BRI_B_3,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-B-03_L4_318318_fastq_1P.gz,4279779415 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-B-03_L4_318318_fastq_1P.gz,
NovaSeq_BRI_A_1_R2.fastq.gz,sequence_NovaSeq_BRI_A_1,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-A-01_L4_305305_fastq_2P.gz,4226436401 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-A-01_L4_305305_fastq_2P.gz,
NovaSeq_BRI_A_2_R2.fastq.gz,sequence_NovaSeq_BRI_A_2,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-A-02_L4_311311_fastq_2P.gz,5544872711 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-A-02_L4_311311_fastq_2P.gz,
NovaSeq_BRI_A_3_R2.fastq.gz,sequence_NovaSeq_BRI_A_3,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-A-03_L4_317317_fastq_2P.gz,4293268945 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-A-03_L4_317317_fastq_2P.gz,
NovaSeq_BRI_B_1_R2.fastq.gz,sequence_NovaSeq_BRI_B_1,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-B-01_L4_306306_fastq_2P.gz,3163476579 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-B-01_L4_306306_fastq_2P.gz,
NovaSeq_BRI_B_2_R2.fastq.gz,sequence_NovaSeq_BRI_B_2,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-B-02_L4_312312_fastq_2P.gz,4211344226 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-B-02_L4_312312_fastq_2P.gz,
NovaSeq_BRI_B_3_R2.fastq.gz,sequence_NovaSeq_BRI_B_3,NovaSeq_BRI,Unaligned Reads,RNA-seq,FASTQ,MAQC-Sample-B-03_L4_318318_fastq_2P.gz,4504658369 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/NovaSeq_BRI/MAQC-Sample-B-03_L4_318318_fastq_2P.gz,
Test_CLH_A_1_R1.fastq.gz,sequence_Test_CLH_A_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022485-1-GATCAG_clean_fasq_1P.gz,4069310188 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022485-1-GATCAG_clean_fasq_1P.gz,
Test_CLH_A_2_R1.fastq.gz,sequence_Test_CLH_A_2,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022485-2-TAGCTT_clean_fasq_1P.gz,5047108858 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022485-2-TAGCTT_clean_fasq_1P.gz,
Test_CLH_A_3_R1.fastq.gz,sequence_Test_CLH_A_3,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022485-3-GGCTAC_clean_fasq_1P.gz,4162658922 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022485-3-GGCTAC_clean_fasq_1P.gz,
Test_CLH_B_1_R1.fastq.gz,sequence_Test_CLH_B_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022486-1-CTTGTA_clean_fasq_1P.gz,4802477157 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022486-1-CTTGTA_clean_fasq_1P.gz,
Test_CLH_B_2_R1.fastq.gz,sequence_Test_CLH_B_2,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022486-2-ATCACG_clean_fasq_1P.gz,3897134943 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022486-2-ATCACG_clean_fasq_1P.gz,
Test_CLH_B_3_R1.fastq.gz,sequence_Test_CLH_B_3,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022486-3-CGATGT_clean_fasq_1P.gz,4706459213 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022486-3-CGATGT_clean_fasq_1P.gz,
Test_ARD_A_1_R1.fastq.gz,sequence_Test_ARD_A_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEA-A_fasq_1P.gz,5352333541 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEA-A_fasq_1P.gz,
Test_ARD_A_2_R1.fastq.gz,sequence_Test_ARD_A_2,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEA-B_fasq_1P.gz,5210583033 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEA-B_fasq_1P.gz,
Test_ARD_A_3_R1.fastq.gz,sequence_Test_ARD_A_3,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEA-C_fasq_1P.gz,4691493200 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEA-C_fasq_1P.gz,
Test_NOV_A_1_R1.fastq.gz,sequence_Test_NOV_A_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,sampleA-clean_fasq_1P.gz,3956000796 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/sampleA-clean_fasq_1P.gz,
Test_ARD_B_1_R1.fastq.gz,sequence_Test_ARD_B_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEB-A_fasq_1P.gz,5204534322 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEB-A_fasq_1P.gz,
Test_ARD_B_2_R1.fastq.gz,sequence_Test_ARD_B_2,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEB-B_fasq_1P.gz,4276580529 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEB-B_fasq_1P.gz,
Test_ARD_B_3_R1.fastq.gz,sequence_Test_ARD_B_3,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEB-C_fasq_1P.gz,4640530351 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEB-C_fasq_1P.gz,
Test_NOV_B_1_R1.fastq.gz,sequence_Test_NOV_B_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,sampleB1-clean_fasq_1P.gz,3956621258 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/sampleB1-clean_fasq_1P.gz,
Test_NOV_B_2_R1.fastq.gz,sequence_Test_NOV_B_2,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,sampleB2-clean_fasq_1P.gz,3865200770 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/sampleB2-clean_fasq_1P.gz,
Test_CLH_A_1_R2.fastq.gz,sequence_Test_CLH_A_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022485-1-GATCAG_clean_fasq_2P.gz,4144087374 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022485-1-GATCAG_clean_fasq_2P.gz,
Test_CLH_A_2_R2.fastq.gz,sequence_Test_CLH_A_2,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022485-2-TAGCTT_clean_fasq_2P.gz,5237273812 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022485-2-TAGCTT_clean_fasq_2P.gz,
Test_CLH_A_3_R2.fastq.gz,sequence_Test_CLH_A_3,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022485-3-GGCTAC_clean_fasq_2P.gz,4479983435 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022485-3-GGCTAC_clean_fasq_2P.gz,
Test_CLH_B_1_R2.fastq.gz,sequence_Test_CLH_B_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022486-1-CTTGTA_clean_fasq_2P.gz,4956703055 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022486-1-CTTGTA_clean_fasq_2P.gz,
Test_CLH_B_2_R2.fastq.gz,sequence_Test_CLH_B_2,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022486-2-ATCACG_clean_fasq_2P.gz,3956760634 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022486-2-ATCACG_clean_fasq_2P.gz,
Test_CLH_B_3_R2.fastq.gz,sequence_Test_CLH_B_3,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,CHG022486-3-CGATGT_clean_fasq_2P.gz,4765176037 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/CHG022486-3-CGATGT_clean_fasq_2P.gz,
Test_ARD_A_1_R2.fastq.gz,sequence_Test_ARD_A_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEA-A_fasq_2P.gz,6389464734 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEA-A_fasq_2P.gz,
Test_ARD_A_2_R2.fastq.gz,sequence_Test_ARD_A_2,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEA-B_fasq_2P.gz,6294359606 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEA-B_fasq_2P.gz,
Test_ARD_A_3_R2.fastq.gz,sequence_Test_ARD_A_3,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEA-C_fasq_2P.gz,5651786023 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEA-C_fasq_2P.gz,
Test_NOV_A_1_R2.fastq.gz,sequence_Test_NOV_A_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,sampleA-clean_fasq_2P.gz,4490118751 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/sampleA-clean_fasq_2P.gz,
Test_ARD_B_1_R2.fastq.gz,sequence_Test_ARD_B_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEB-A_fasq_2P.gz,6169248781 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEB-A_fasq_2P.gz,
Test_ARD_B_2_R2.fastq.gz,sequence_Test_ARD_B_2,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEB-B_fasq_2P.gz,5191883625 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEB-B_fasq_2P.gz,
Test_ARD_B_3_R2.fastq.gz,sequence_Test_ARD_B_3,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,SAMPLEB-C_fasq_2P.gz,5533008705 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/SAMPLEB-C_fasq_2P.gz,
Test_NOV_B_1_R2.fastq.gz,sequence_Test_NOV_B_1,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,sampleB1-clean_fasq_2P.gz,4312190694 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/sampleB1-clean_fasq_2P.gz,
Test_NOV_B_2_R2.fastq.gz,sequence_Test_NOV_B_2,Test_three_company,Unaligned Reads,RNA-seq,FASTQ,sampleB2-clean_fasq_2P.gz,4173406217 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/Test_three_company/sampleB2-clean_fasq_2P.gz,
TNBC_A_1_R1.fastq.gz,sequence_TNBC_A_1,TNBC,Unaligned Reads,RNA-seq,FASTQ,1_S1_fasq_1P.gz,2702999296 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/TNBC/1_S1_fasq_1P.gz,
TNBC_A_1_R2.fastq.gz,sequence_TNBC_A_1,TNBC,Unaligned Reads,RNA-seq,FASTQ,1_S1_fasq_2P.gz,2716882218 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/TNBC/1_S1_fasq_2P.gz,
TNBC_A_2_R1.fastq.gz,sequence_TNBC_A_2,TNBC,Unaligned Reads,RNA-seq,FASTQ,2_S2_fasq_1P.gz,2569940528 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/TNBC/2_S2_fasq_1P.gz,
TNBC_A_2_R2.fastq.gz,sequence_TNBC_A_2,TNBC,Unaligned Reads,RNA-seq,FASTQ,2_S2_fasq_2P.gz,2583504132 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/TNBC/2_S2_fasq_2P.gz,
TNBC_A_3_R1.fastq.gz,sequence_TNBC_A_3,TNBC,Unaligned Reads,RNA-seq,FASTQ,3_S3_fasq_1P.gz,2315651618 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/TNBC/3_S3_fasq_1P.gz,
TNBC_A_3_R2.fastq.gz,sequence_TNBC_A_3,TNBC,Unaligned Reads,RNA-seq,FASTQ,3_S3_fasq_2P.gz,2321884101 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/TNBC/3_S3_fasq_2P.gz,
TNBC_A_4_R1.fastq.gz,sequence_TNBC_A_4,TNBC,Unaligned Reads,RNA-seq,FASTQ,4_S4_fasq_1P.gz,2151217338 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/TNBC/4_S4_fasq_1P.gz,
TNBC_A_4_R2.fastq.gz,sequence_TNBC_A_4,TNBC,Unaligned Reads,RNA-seq,FASTQ,4_S4_fasq_2P.gz,2152766641 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/TNBC/4_S4_fasq_2P.gz,
TNBC_A_5_R1.fastq.gz,sequence_TNBC_A_5,TNBC,Unaligned Reads,RNA-seq,FASTQ,5_S5_fasq_1P.gz,1791614510 ,,oss://pgx-source-data/SampleAB/rawdata/unpublished/TNBC/5_S5_fasq_1P.gz,
