datafile_id,sequencing_id,submitter_id,data_type,data_category,data_format,file_name,file_size,md5sum,file_path,node
SRR902879.fastq.gz,sequence_GSM1166037,GSE48032,Unaligned Reads,RNA-seq,FASTQ,SRR902879.fastq.gz,267966328 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48032/SRR902879.fastq.gz,
SRR902880.fastq.gz,sequence_GSM1166037,GSE48032,Unaligned Reads,RNA-seq,FASTQ,SRR902880.fastq.gz,273097433 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48032/SRR902880.fastq.gz,
SRR902884.fastq.gz,sequence_GSM1166038,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902884.fastq.gz,1219481695 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902884.fastq.gz,
SRR902885.fastq.gz,sequence_GSM1166039,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902885.fastq.gz,1020282154 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902885.fastq.gz,
SRR902886.fastq.gz,sequence_GSM1166040,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902886.fastq.gz,720676487 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902886.fastq.gz,
SRR902887.fastq.gz,sequence_GSM1166041,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902887.fastq.gz,1034288880 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902887.fastq.gz,
SRR902888.fastq.gz,sequence_GSM1166042,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902888.fastq.gz,1124115066 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902888.fastq.gz,
SRR902889.fastq.gz,sequence_GSM1166043,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902889.fastq.gz,1172729702 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902889.fastq.gz,
SRR902890.fastq.gz,sequence_GSM1166044,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902890.fastq.gz,1110998503 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902890.fastq.gz,
SRR902891.fastq.gz,sequence_GSM1166045,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902891.fastq.gz,1140664397 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902891.fastq.gz,
SRR902892.fastq.gz,sequence_GSM1166046,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902892.fastq.gz,1148404362 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902892.fastq.gz,
SRR902893.fastq.gz,sequence_GSM1166047,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902893.fastq.gz,397594572 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902893.fastq.gz,
SRR902894.fastq.gz,sequence_GSM1166047,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902894.fastq.gz,243401848 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902894.fastq.gz,
SRR902895.fastq.gz,sequence_GSM1166047,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902895.fastq.gz,746070852 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902895.fastq.gz,
SRR902896.fastq.gz,sequence_GSM1166048,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902896.fastq.gz,690465296 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902896.fastq.gz,
SRR902897.fastq.gz,sequence_GSM1166049,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902897.fastq.gz,314561181 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902897.fastq.gz,
SRR902898.fastq.gz,sequence_GSM1166049,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902898.fastq.gz,487301303 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902898.fastq.gz,
SRR902899.fastq.gz,sequence_GSM1166049,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902899.fastq.gz,471506163 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902899.fastq.gz,
SRR902900.fastq.gz,sequence_GSM1166050,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902900.fastq.gz,644356305 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902900.fastq.gz,
SRR902901.fastq.gz,sequence_GSM1166051,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902901.fastq.gz,661606689 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902901.fastq.gz,
SRR902902.fastq.gz,sequence_GSM1166052,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902902.fastq.gz,397535056 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902902.fastq.gz,
SRR902903.fastq.gz,sequence_GSM1166053,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902903.fastq.gz,1083704875 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902903.fastq.gz,
SRR902904.fastq.gz,sequence_GSM1166054,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902904.fastq.gz,657031428 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902904.fastq.gz,
SRR902905.fastq.gz,sequence_GSM1166055,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902905.fastq.gz,997912051 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902905.fastq.gz,
SRR902906.fastq.gz,sequence_GSM1166056,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902906.fastq.gz,1126530169 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902906.fastq.gz,
SRR902907.fastq.gz,sequence_GSM1166057,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902907.fastq.gz,633475551 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902907.fastq.gz,
SRR902908.fastq.gz,sequence_GSM1166058,GSE48033,Unaligned Reads,RNA-seq,FASTQ,SRR902908.fastq.gz,416883900 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48033/SRR902908.fastq.gz,
SRR902909.fastq.gz,sequence_GSM1166059,GSE48034,Unaligned Reads,RNA-seq,FASTQ,SRR902909.fastq.gz,4258137753 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48034/SRR902909.fastq.gz,
SRR902910.fastq.gz,sequence_GSM1166060,GSE48034,Unaligned Reads,RNA-seq,FASTQ,SRR902910.fastq.gz,4274566894 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48034/SRR902910.fastq.gz,
SRR902911.fastq.gz,sequence_GSM1166061,GSE48034,Unaligned Reads,RNA-seq,FASTQ,SRR902911.fastq.gz,3279494760 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48034/SRR902911.fastq.gz,
SRR902912.fastq.gz,sequence_GSM1166062,GSE48034,Unaligned Reads,RNA-seq,FASTQ,SRR902912.fastq.gz,4910018684 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48034/SRR902912.fastq.gz,
SRR902913.fastq.gz,sequence_GSM1166063,GSE48034,Unaligned Reads,RNA-seq,FASTQ,SRR902913.fastq.gz,3498853441 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48034/SRR902913.fastq.gz,
SRR902914.fastq.gz,sequence_GSM1166064,GSE48034,Unaligned Reads,RNA-seq,FASTQ,SRR902914.fastq.gz,4084428442 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48034/SRR902914.fastq.gz,
SRR902915.fastq.gz,sequence_GSM1166065,GSE48034,Unaligned Reads,RNA-seq,FASTQ,SRR902915.fastq.gz,5313191922 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48034/SRR902915.fastq.gz,
SRR902916.fastq.gz,sequence_GSM1166066,GSE48034,Unaligned Reads,RNA-seq,FASTQ,SRR902916.fastq.gz,3306416695 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48034/SRR902916.fastq.gz,
SRR902917.fastq.gz,sequence_GSM1166067,GSE48034,Unaligned Reads,RNA-seq,FASTQ,SRR902917.fastq.gz,3088392443 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48034/SRR902917.fastq.gz,
SRR902918.fastq.gz,sequence_GSM1166068,GSE48034,Unaligned Reads,RNA-seq,FASTQ,SRR902918.fastq.gz,3630345038 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48034/SRR902918.fastq.gz,
SRR902920_1.fastq.gz,sequence_GSM1166069,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902920_1.fastq.gz,2032135518 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902920_1.fastq.gz,
SRR902920_2.fastq.gz,sequence_GSM1166069,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902920_2.fastq.gz,2076338027 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902920_2.fastq.gz,
SRR902921_1.fastq.gz,sequence_GSM1166069,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902921_1.fastq.gz,2076891592 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902921_1.fastq.gz,
SRR902921_2.fastq.gz,sequence_GSM1166069,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902921_2.fastq.gz,2110620925 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902921_2.fastq.gz,
SRR902922_1.fastq.gz,sequence_GSM1166069,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902922_1.fastq.gz,2082136687 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902922_1.fastq.gz,
SRR902922_2.fastq.gz,sequence_GSM1166069,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902922_2.fastq.gz,2122587774 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902922_2.fastq.gz,
SRR902923_1.fastq.gz,sequence_GSM1166069,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902923_1.fastq.gz,2918150480 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902923_1.fastq.gz,
SRR902923_2.fastq.gz,sequence_GSM1166069,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902923_2.fastq.gz,2970716202 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902923_2.fastq.gz,
SRR902924_1.fastq.gz,sequence_GSM1166070,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902924_1.fastq.gz,2557823967 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902924_1.fastq.gz,
SRR902924_2.fastq.gz,sequence_GSM1166070,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902924_2.fastq.gz,2612736006 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902924_2.fastq.gz,
SRR902925_1.fastq.gz,sequence_GSM1166070,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902925_1.fastq.gz,2614588670 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902925_1.fastq.gz,
SRR902925_2.fastq.gz,sequence_GSM1166070,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902925_2.fastq.gz,2656460415 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902925_2.fastq.gz,
SRR902926_1.fastq.gz,sequence_GSM1166070,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902926_1.fastq.gz,2621786832 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902926_1.fastq.gz,
SRR902926_2.fastq.gz,sequence_GSM1166070,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902926_2.fastq.gz,2672430043 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902926_2.fastq.gz,
SRR902927_1.fastq.gz,sequence_GSM1166070,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902927_1.fastq.gz,3679776667 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902927_1.fastq.gz,
SRR902927_2.fastq.gz,sequence_GSM1166070,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902927_2.fastq.gz,3747336398 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902927_2.fastq.gz,
SRR902928_1.fastq.gz,sequence_GSM1166071,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902928_1.fastq.gz,2206719633 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902928_1.fastq.gz,
SRR902928_2.fastq.gz,sequence_GSM1166071,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902928_2.fastq.gz,2251328423 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902928_2.fastq.gz,
SRR902929_1.fastq.gz,sequence_GSM1166071,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902929_1.fastq.gz,2256374516 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902929_1.fastq.gz,
SRR902929_2.fastq.gz,sequence_GSM1166071,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902929_2.fastq.gz,2289674036 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902929_2.fastq.gz,
SRR902930_1.fastq.gz,sequence_GSM1166071,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902930_1.fastq.gz,2267008667 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902930_1.fastq.gz,
SRR902930_2.fastq.gz,sequence_GSM1166071,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902930_2.fastq.gz,2307860842 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902930_2.fastq.gz,
SRR902931_1.fastq.gz,sequence_GSM1166071,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902931_1.fastq.gz,3277218218 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902931_1.fastq.gz,
SRR902931_2.fastq.gz,sequence_GSM1166071,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902931_2.fastq.gz,3334413360 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902931_2.fastq.gz,
SRR902932_1.fastq.gz,sequence_GSM1166072,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902932_1.fastq.gz,1879402694 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902932_1.fastq.gz,
SRR902932_2.fastq.gz,sequence_GSM1166072,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902932_2.fastq.gz,1917027464 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902932_2.fastq.gz,
SRR902933_1.fastq.gz,sequence_GSM1166072,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902933_1.fastq.gz,1921119667 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902933_1.fastq.gz,
SRR902933_2.fastq.gz,sequence_GSM1166072,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902933_2.fastq.gz,1949323996 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902933_2.fastq.gz,
SRR902934_1.fastq.gz,sequence_GSM1166072,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902934_1.fastq.gz,1917244485 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902934_1.fastq.gz,
SRR902934_2.fastq.gz,sequence_GSM1166072,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902934_2.fastq.gz,1952201017 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902934_2.fastq.gz,
SRR902935_1.fastq.gz,sequence_GSM1166072,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902935_1.fastq.gz,2776863338 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902935_1.fastq.gz,
SRR902935_2.fastq.gz,sequence_GSM1166072,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902935_2.fastq.gz,2825311423 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902935_2.fastq.gz,
SRR902936_1.fastq.gz,sequence_GSM1166073,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902936_1.fastq.gz,1659814096 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902936_1.fastq.gz,
SRR902936_2.fastq.gz,sequence_GSM1166073,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902936_2.fastq.gz,1691326230 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902936_2.fastq.gz,
SRR902937_1.fastq.gz,sequence_GSM1166073,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902937_1.fastq.gz,1696279015 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902937_1.fastq.gz,
SRR902937_2.fastq.gz,sequence_GSM1166073,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902937_2.fastq.gz,1719521889 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902937_2.fastq.gz,
SRR902938_1.fastq.gz,sequence_GSM1166073,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902938_1.fastq.gz,1697929458 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902938_1.fastq.gz,
SRR902938_2.fastq.gz,sequence_GSM1166073,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902938_2.fastq.gz,1727519473 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902938_2.fastq.gz,
SRR902939_1.fastq.gz,sequence_GSM1166074,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902939_1.fastq.gz,2053175329 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902939_1.fastq.gz,
SRR902939_2.fastq.gz,sequence_GSM1166074,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902939_2.fastq.gz,2091897282 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902939_2.fastq.gz,
SRR902940_1.fastq.gz,sequence_GSM1166074,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902940_1.fastq.gz,2098774588 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902940_1.fastq.gz,
SRR902940_2.fastq.gz,sequence_GSM1166074,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902940_2.fastq.gz,2127436203 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902940_2.fastq.gz,
SRR902941_1.fastq.gz,sequence_GSM1166074,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902941_1.fastq.gz,2106691482 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902941_1.fastq.gz,
SRR902941_2.fastq.gz,sequence_GSM1166074,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902941_2.fastq.gz,2143218497 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902941_2.fastq.gz,
SRR902942_1.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902942_1.fastq.gz,881755700 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902942_1.fastq.gz,
SRR902942_2.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902942_2.fastq.gz,896160451 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902942_2.fastq.gz,
SRR902943_1.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902943_1.fastq.gz,910105522 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902943_1.fastq.gz,
SRR902943_2.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902943_2.fastq.gz,926348734 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902943_2.fastq.gz,
SRR902944_1.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902944_1.fastq.gz,911234806 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902944_1.fastq.gz,
SRR902944_2.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902944_2.fastq.gz,930168487 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902944_2.fastq.gz,
SRR902945_1.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902945_1.fastq.gz,922090297 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902945_1.fastq.gz,
SRR902945_2.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902945_2.fastq.gz,940987827 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902945_2.fastq.gz,
SRR902946_1.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902946_1.fastq.gz,856361550 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902946_1.fastq.gz,
SRR902946_2.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902946_2.fastq.gz,859158017 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902946_2.fastq.gz,
SRR902947_1.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902947_1.fastq.gz,886900100 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902947_1.fastq.gz,
SRR902947_2.fastq.gz,sequence_GSM1166075,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902947_2.fastq.gz,904814516 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902947_2.fastq.gz,
SRR902948_1.fastq.gz,sequence_GSM1166076,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902948_1.fastq.gz,834747534 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902948_1.fastq.gz,
SRR902948_2.fastq.gz,sequence_GSM1166076,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902948_2.fastq.gz,847449107 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902948_2.fastq.gz,
SRR902949_1.fastq.gz,sequence_GSM1166076,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902949_1.fastq.gz,862220742 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902949_1.fastq.gz,
SRR902949_2.fastq.gz,sequence_GSM1166076,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902949_2.fastq.gz,876673674 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902949_2.fastq.gz,
SRR902950_1.fastq.gz,sequence_GSM1166076,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR902950_1.fastq.gz,864903703 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR902950_1.fastq.gz,
