datafile_id,sequencing_id,submitter_id,data_type,data_category,data_format,file_name,file_size,md5sum,file_path,node
ABI_2_A5.txt,sequence_ABI_2_A5,E-TABM-132,,MicroArray,TXT,ABI_2_A5.txt,673321 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_A5.txt,
ABI_2_B1.txt,sequence_ABI_2_B1,E-TABM-132,,MicroArray,TXT,ABI_2_B1.txt,672308 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_B1.txt,
ABI_2_B2.txt,sequence_ABI_2_B2,E-TABM-132,,MicroArray,TXT,ABI_2_B2.txt,672983 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_B2.txt,
ABI_2_B3.txt,sequence_ABI_2_B3,E-TABM-132,,MicroArray,TXT,ABI_2_B3.txt,670207 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_B3.txt,
ABI_2_B4.txt,sequence_ABI_2_B4,E-TABM-132,,MicroArray,TXT,ABI_2_B4.txt,675312 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_B4.txt,
ABI_2_B5.txt,sequence_ABI_2_B5,E-TABM-132,,MicroArray,TXT,ABI_2_B5.txt,670504 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_B5.txt,
ABI_2_C1.txt,sequence_ABI_2_C1,E-TABM-132,,MicroArray,TXT,ABI_2_C1.txt,680615 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_C1.txt,
ABI_2_C2.txt,sequence_ABI_2_C2,E-TABM-132,,MicroArray,TXT,ABI_2_C2.txt,676637 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_C2.txt,
ABI_2_C3.txt,sequence_ABI_2_C3,E-TABM-132,,MicroArray,TXT,ABI_2_C3.txt,676052 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_C3.txt,
ABI_2_C4.txt,sequence_ABI_2_C4,E-TABM-132,,MicroArray,TXT,ABI_2_C4.txt,676996 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_C4.txt,
ABI_2_C5.txt,sequence_ABI_2_C5,E-TABM-132,,MicroArray,TXT,ABI_2_C5.txt,677377 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_C5.txt,
ABI_2_D1.txt,sequence_ABI_2_D1,E-TABM-132,,MicroArray,TXT,ABI_2_D1.txt,674158 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_D1.txt,
ABI_2_D2.txt,sequence_ABI_2_D2,E-TABM-132,,MicroArray,TXT,ABI_2_D2.txt,672972 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_D2.txt,
ABI_2_D3.txt,sequence_ABI_2_D3,E-TABM-132,,MicroArray,TXT,ABI_2_D3.txt,675656 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_D3.txt,
ABI_2_D4.txt,sequence_ABI_2_D4,E-TABM-132,,MicroArray,TXT,ABI_2_D4.txt,671730 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_D4.txt,
ABI_2_D5.txt,sequence_ABI_2_D5,E-TABM-132,,MicroArray,TXT,ABI_2_D5.txt,678230 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_2_D5.txt,
ABI_3_A1.txt,sequence_ABI_3_A1,E-TABM-132,,MicroArray,TXT,ABI_3_A1.txt,676835 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_A1.txt,
ABI_3_A2.txt,sequence_ABI_3_A2,E-TABM-132,,MicroArray,TXT,ABI_3_A2.txt,678309 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_A2.txt,
ABI_3_A3.txt,sequence_ABI_3_A3,E-TABM-132,,MicroArray,TXT,ABI_3_A3.txt,681053 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_A3.txt,
ABI_3_A4.txt,sequence_ABI_3_A4,E-TABM-132,,MicroArray,TXT,ABI_3_A4.txt,674246 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_A4.txt,
ABI_3_A5.txt,sequence_ABI_3_A5,E-TABM-132,,MicroArray,TXT,ABI_3_A5.txt,675744 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_A5.txt,
ABI_3_B1.txt,sequence_ABI_3_B1,E-TABM-132,,MicroArray,TXT,ABI_3_B1.txt,671168 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_B1.txt,
ABI_3_B2.txt,sequence_ABI_3_B2,E-TABM-132,,MicroArray,TXT,ABI_3_B2.txt,667341 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_B2.txt,
ABI_3_B3.txt,sequence_ABI_3_B3,E-TABM-132,,MicroArray,TXT,ABI_3_B3.txt,675871 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_B3.txt,
ABI_3_B4.txt,sequence_ABI_3_B4,E-TABM-132,,MicroArray,TXT,ABI_3_B4.txt,673633 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_B4.txt,
ABI_3_B5.txt,sequence_ABI_3_B5,E-TABM-132,,MicroArray,TXT,ABI_3_B5.txt,675139 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_B5.txt,
ABI_3_C1.txt,sequence_ABI_3_C1,E-TABM-132,,MicroArray,TXT,ABI_3_C1.txt,673793 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_C1.txt,
ABI_3_C2.txt,sequence_ABI_3_C2,E-TABM-132,,MicroArray,TXT,ABI_3_C2.txt,673128 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_C2.txt,
ABI_3_C3.txt,sequence_ABI_3_C3,E-TABM-132,,MicroArray,TXT,ABI_3_C3.txt,681035 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_C3.txt,
ABI_3_C4.txt,sequence_ABI_3_C4,E-TABM-132,,MicroArray,TXT,ABI_3_C4.txt,674703 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_C4.txt,
ABI_3_C5.txt,sequence_ABI_3_C5,E-TABM-132,,MicroArray,TXT,ABI_3_C5.txt,676580 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_C5.txt,
ABI_3_D1.txt,sequence_ABI_3_D1,E-TABM-132,,MicroArray,TXT,ABI_3_D1.txt,676117 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_D1.txt,
ABI_3_D2.txt,sequence_ABI_3_D2,E-TABM-132,,MicroArray,TXT,ABI_3_D2.txt,669430 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_D2.txt,
ABI_3_D3.txt,sequence_ABI_3_D3,E-TABM-132,,MicroArray,TXT,ABI_3_D3.txt,668657 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_D3.txt,
ABI_3_D4.txt,sequence_ABI_3_D4,E-TABM-132,,MicroArray,TXT,ABI_3_D4.txt,680467 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_D4.txt,
ABI_3_D5.txt,sequence_ABI_3_D5,E-TABM-132,,MicroArray,TXT,ABI_3_D5.txt,674909 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_ABI_123_60TXTs/ABI_3_D5.txt,
AFX_1_A1.CEL,sequence_AFX_1_A1,E-TABM-132,,MicroArray,CEL,AFX_1_A1.CEL,13550849 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_A1.CEL,
AFX_1_A2.CEL,sequence_AFX_1_A2,E-TABM-132,,MicroArray,CEL,AFX_1_A2.CEL,13550924 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_A2.CEL,
AFX_1_A3.CEL,sequence_AFX_1_A3,E-TABM-132,,MicroArray,CEL,AFX_1_A3.CEL,13551113 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_A3.CEL,
AFX_1_A4.CEL,sequence_AFX_1_A4,E-TABM-132,,MicroArray,CEL,AFX_1_A4.CEL,13551461 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_A4.CEL,
AFX_1_A5.CEL,sequence_AFX_1_A5,E-TABM-132,,MicroArray,CEL,AFX_1_A5.CEL,13552148 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_A5.CEL,
AFX_1_B1.CEL,sequence_AFX_1_B1,E-TABM-132,,MicroArray,CEL,AFX_1_B1.CEL,13551109 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_B1.CEL,
AFX_1_B2.CEL,sequence_AFX_1_B2,E-TABM-132,,MicroArray,CEL,AFX_1_B2.CEL,13550497 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_B2.CEL,
AFX_1_B3.CEL,sequence_AFX_1_B3,E-TABM-132,,MicroArray,CEL,AFX_1_B3.CEL,13551293 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_B3.CEL,
AFX_1_B4.CEL,sequence_AFX_1_B4,E-TABM-132,,MicroArray,CEL,AFX_1_B4.CEL,13551545 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_B4.CEL,
AFX_1_B5.CEL,sequence_AFX_1_B5,E-TABM-132,,MicroArray,CEL,AFX_1_B5.CEL,13551316 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_B5.CEL,
AFX_1_C1.CEL,sequence_AFX_1_C1,E-TABM-132,,MicroArray,CEL,AFX_1_C1.CEL,13551093 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_C1.CEL,
AFX_1_C2.CEL,sequence_AFX_1_C2,E-TABM-132,,MicroArray,CEL,AFX_1_C2.CEL,13551061 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_C2.CEL,
AFX_1_C3.CEL,sequence_AFX_1_C3,E-TABM-132,,MicroArray,CEL,AFX_1_C3.CEL,13551185 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_C3.CEL,
AFX_1_C4.CEL,sequence_AFX_1_C4,E-TABM-132,,MicroArray,CEL,AFX_1_C4.CEL,13552049 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_C4.CEL,
AFX_1_C5.CEL,sequence_AFX_1_C5,E-TABM-132,,MicroArray,CEL,AFX_1_C5.CEL,13551477 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_C5.CEL,
AFX_1_D1.CEL,sequence_AFX_1_D1,E-TABM-132,,MicroArray,CEL,AFX_1_D1.CEL,13551889 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_D1.CEL,
AFX_1_D2.CEL,sequence_AFX_1_D2,E-TABM-132,,MicroArray,CEL,AFX_1_D2.CEL,13551097 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_D2.CEL,
AFX_1_D3.CEL,sequence_AFX_1_D3,E-TABM-132,,MicroArray,CEL,AFX_1_D3.CEL,13550801 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_D3.CEL,
AFX_1_D4.CEL,sequence_AFX_1_D4,E-TABM-132,,MicroArray,CEL,AFX_1_D4.CEL,13551741 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_D4.CEL,
AFX_1_D5.CEL,sequence_AFX_1_D5,E-TABM-132,,MicroArray,CEL,AFX_1_D5.CEL,13550945 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_1_D5.CEL,
AFX_2_A1.CEL,sequence_AFX_2_A1,E-TABM-132,,MicroArray,CEL,AFX_2_A1.CEL,13550737 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_A1.CEL,
AFX_2_A2.CEL,sequence_AFX_2_A2,E-TABM-132,,MicroArray,CEL,AFX_2_A2.CEL,13550828 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_A2.CEL,
AFX_2_A3.CEL,sequence_AFX_2_A3,E-TABM-132,,MicroArray,CEL,AFX_2_A3.CEL,13550876 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_A3.CEL,
AFX_2_A4.CEL,sequence_AFX_2_A4,E-TABM-132,,MicroArray,CEL,AFX_2_A4.CEL,13550652 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_A4.CEL,
AFX_2_A5.CEL,sequence_AFX_2_A5,E-TABM-132,,MicroArray,CEL,AFX_2_A5.CEL,13550872 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_A5.CEL,
AFX_2_B1.CEL,sequence_AFX_2_B1,E-TABM-132,,MicroArray,CEL,AFX_2_B1.CEL,13550896 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_B1.CEL,
AFX_2_B2.CEL,sequence_AFX_2_B2,E-TABM-132,,MicroArray,CEL,AFX_2_B2.CEL,13550748 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_B2.CEL,
AFX_2_B3.CEL,sequence_AFX_2_B3,E-TABM-132,,MicroArray,CEL,AFX_2_B3.CEL,13550772 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_B3.CEL,
AFX_2_B4.CEL,sequence_AFX_2_B4,E-TABM-132,,MicroArray,CEL,AFX_2_B4.CEL,13550704 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_B4.CEL,
AFX_2_B5.CEL,sequence_AFX_2_B5,E-TABM-132,,MicroArray,CEL,AFX_2_B5.CEL,13551100 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_B5.CEL,
AFX_2_C1.CEL,sequence_AFX_2_C1,E-TABM-132,,MicroArray,CEL,AFX_2_C1.CEL,13552496 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_C1.CEL,
AFX_2_C2.CEL,sequence_AFX_2_C2,E-TABM-132,,MicroArray,CEL,AFX_2_C2.CEL,13550833 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_C2.CEL,
AFX_2_C3.CEL,sequence_AFX_2_C3,E-TABM-132,,MicroArray,CEL,AFX_2_C3.CEL,13550928 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_C3.CEL,
AFX_2_C4.CEL,sequence_AFX_2_C4,E-TABM-132,,MicroArray,CEL,AFX_2_C4.CEL,13550761 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_C4.CEL,
AFX_2_C5.CEL,sequence_AFX_2_C5,E-TABM-132,,MicroArray,CEL,AFX_2_C5.CEL,13550921 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_C5.CEL,
AFX_2_D1.CEL,sequence_AFX_2_D1,E-TABM-132,,MicroArray,CEL,AFX_2_D1.CEL,13550932 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_D1.CEL,
AFX_2_D2.CEL,sequence_AFX_2_D2,E-TABM-132,,MicroArray,CEL,AFX_2_D2.CEL,13550769 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_D2.CEL,
AFX_2_D3.CEL,sequence_AFX_2_D3,E-TABM-132,,MicroArray,CEL,AFX_2_D3.CEL,13550732 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_D3.CEL,
AFX_2_D4.CEL,sequence_AFX_2_D4,E-TABM-132,,MicroArray,CEL,AFX_2_D4.CEL,13550877 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_D4.CEL,
AFX_2_D5.CEL,sequence_AFX_2_D5,E-TABM-132,,MicroArray,CEL,AFX_2_D5.CEL,13551080 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_2_D5.CEL,
AFX_3_A1.CEL,sequence_AFX_3_A1,E-TABM-132,,MicroArray,CEL,AFX_3_A1.CEL,32276424 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_3_A1.CEL,
AFX_3_A2.CEL,sequence_AFX_3_A2,E-TABM-132,,MicroArray,CEL,AFX_3_A2.CEL,32131651 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_3_A2.CEL,
AFX_3_A3.CEL,sequence_AFX_3_A3,E-TABM-132,,MicroArray,CEL,AFX_3_A3.CEL,32329579 ,,oss://pgx-source-data/SampleAB/rawdata/published/microarray/GSE5350/GSE5350_MAQC_AFX_123456_120CELs/AFX_3_A3.CEL,
